price,year,condition,cylinders,fuel,odometer,transmission,size,type
32995,2017,excellent,6 cylinders,gas,41083,automatic,full-size,sedan
14470,2017,good,4 cylinders,gas,65915,automatic,mid-size,sedan
24995,2017,excellent,4 cylinders,gas,17532,manual,mid-size,coupe
14000,2003,like new,6 cylinders,gas,7600,manual,mid-size,hatchback
21995,2017,excellent,4 cylinders,gas,40432,manual,compact,sedan
9377,2007,excellent,6 cylinders,gas,55825,automatic,full-size,sedan
26500,2018,excellent,4 cylinders,gas,19739,automatic,compact,coupe
6995,2014,excellent,4 cylinders,gas,80090,automatic,compact,hatchback
8490,2016,excellent,4 cylinders,gas,39000,automatic,compact,sedan
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
11500,2009,excellent,6 cylinders,gas,52000,automatic,full-size,wagon
8995,2010,good,6 cylinders,gas,85000,automatic,full-size,sedan
15000,2017,like new,4 cylinders,gas,33967,automatic,mid-size,hatchback
14800,2013,excellent,4 cylinders,gas,99823,automatic,mid-size,sedan
11995,2015,excellent,4 cylinders,gas,60000,automatic,full-size,sedan
18500,2015,excellent,6 cylinders,gas,84722,automatic,full-size,sedan
16995,2016,like new,4 cylinders,gas,60893,automatic,compact,sedan
18916,2014,excellent,6 cylinders,gas,50757,automatic,compact,sedan
7495,2012,excellent,4 cylinders,gas,88130,automatic,mid-size,sedan
23800,2018,like new,6 cylinders,gas,76000,automatic,full-size,coupe
6995,2008,like new,6 cylinders,gas,77000,automatic,mid-size,sedan
9999,2013,good,4 cylinders,gas,137,manual,compact,sedan
17300,2017,like new,4 cylinders,gas,18000,automatic,mid-size,hatchback
14999,2015,excellent,6 cylinders,gas,88500,automatic,full-size,sedan
7300,2012,excellent,4 cylinders,gas,89500,automatic,compact,hatchback
17000,2014,like new,4 cylinders,gas,45600,automatic,mid-size,sedan
7000,2009,excellent,4 cylinders,gas,84000,automatic,sub-compact,hatchback
3200,2014,good,4 cylinders,gas,86221,automatic,mid-size,sedan
16600,2020,new,4 cylinders,gas,6411,automatic,mid-size,sedan
8900,2011,like new,4 cylinders,gas,93448,automatic,compact,hatchback
14500,2019,like new,4 cylinders,gas,39343,automatic,compact,sedan
12400,2018,excellent,4 cylinders,gas,70988,automatic,compact,sedan
23995,2017,like new,4 cylinders,gas,23962,automatic,compact,hatchback
15490,2014,excellent,6 cylinders,gas,89560,automatic,mid-size,sedan
7400,2010,good,4 cylinders,gas,90000,automatic,mid-size,sedan
12950,2013,excellent,4 cylinders,gas,68000,automatic,compact,sedan
9500,2015,good,4 cylinders,gas,94000,manual,mid-size,hatchback
3495,2001,good,4 cylinders,gas,89649,manual,mid-size,coupe
16000,2017,like new,4 cylinders,gas,77200,automatic,mid-size,sedan
6900,2011,excellent,6 cylinders,gas,72000,automatic,full-size,sedan
5500,2008,good,4 cylinders,gas,77170,manual,mid-size,hatchback
6995,2016,excellent,4 cylinders,gas,90870,automatic,compact,sedan
15995,2017,excellent,6 cylinders,gas,21800,automatic,mid-size,sedan
16250,2017,good,4 cylinders,gas,74116,automatic,mid-size,hatchback
11800,2015,good,4 cylinders,gas,63777,automatic,full-size,sedan
11995,2013,excellent,4 cylinders,gas,48000,automatic,compact,sedan
1500,2013,excellent,4 cylinders,gas,47000,automatic,mid-size,coupe
9500,2012,good,4 cylinders,gas,79145,automatic,compact,coupe
16500,2018,like new,4 cylinders,gas,52000,automatic,mid-size,sedan
9999,2019,excellent,4 cylinders,gas,12000,automatic,mid-size,sedan
23000,2015,excellent,4 cylinders,gas,47700,automatic,mid-size,sedan
18295,2018,excellent,4 cylinders,gas,17760,automatic,mid-size,hatchback
6995,2008,like new,6 cylinders,gas,77000,automatic,mid-size,sedan
15399,2015,excellent,4 cylinders,gas,67000,automatic,mid-size,hatchback
9895,2013,like new,4 cylinders,gas,94000,automatic,mid-size,sedan
11857,2016,excellent,4 cylinders,gas,90014,automatic,compact,sedan
4400,2003,good,6 cylinders,gas,82600,automatic,full-size,sedan
6995,2010,excellent,6 cylinders,gas,72939,automatic,mid-size,sedan
4000,2002,good,6 cylinders,gas,14800,automatic,mid-size,sedan
5000,2009,good,4 cylinders,gas,95007,automatic,mid-size,sedan
12995,2015,excellent,4 cylinders,gas,92723,automatic,mid-size,sedan
11200,2016,excellent,4 cylinders,gas,71365,automatic,mid-size,sedan
8995,2007,excellent,6 cylinders,gas,88521,automatic,mid-size,coupe
12500,2016,excellent,4 cylinders,gas,70900,automatic,mid-size,sedan
5900,2008,excellent,4 cylinders,gas,60000,automatic,full-size,coupe
8795,2014,excellent,4 cylinders,gas,96000,automatic,mid-size,sedan
15900,2010,excellent,6 cylinders,gas,68421,automatic,mid-size,coupe
15999,2015,excellent,4 cylinders,gas,78945,automatic,mid-size,sedan
13900,2008,excellent,4 cylinders,gas,76000,manual,compact,hatchback
16995,2017,excellent,4 cylinders,gas,70465,automatic,full-size,sedan
3800,2005,excellent,4 cylinders,gas,91000,automatic,mid-size,sedan
6300,2009,excellent,4 cylinders,gas,89998,automatic,full-size,sedan
13500,2015,good,6 cylinders,gas,51020,automatic,full-size,sedan
6250,2012,excellent,4 cylinders,gas,69188,automatic,full-size,sedan
8995,2013,excellent,4 cylinders,gas,94262,automatic,compact,sedan
18500,2015,excellent,6 cylinders,gas,36497,automatic,mid-size,sedan
20900,2020,excellent,4 cylinders,gas,13761,automatic,mid-size,sedan
20995,2015,like new,6 cylinders,gas,58000,automatic,full-size,sedan
12631,2016,excellent,4 cylinders,gas,84576,automatic,mid-size,sedan
17500,2017,excellent,4 cylinders,gas,59067,automatic,full-size,sedan
11999,2013,excellent,6 cylinders,gas,91000,automatic,full-size,sedan
14995,2015,excellent,6 cylinders,gas,46149,automatic,full-size,wagon
16995,2014,excellent,4 cylinders,gas,60000,automatic,mid-size,sedan
1500,2001,good,4 cylinders,gas,95000,automatic,full-size,sedan
6000,2005,good,6 cylinders,gas,90000,manual,mid-size,sedan
22000,2017,like new,4 cylinders,gas,36124,automatic,mid-size,coupe
10800,2016,excellent,4 cylinders,gas,32432,manual,compact,sedan
22500,2013,excellent,6 cylinders,gas,84050,automatic,compact,sedan
8895,2013,excellent,4 cylinders,gas,76000,automatic,mid-size,sedan
9990,2015,excellent,4 cylinders,gas,95671,automatic,full-size,sedan
12988,2015,like new,4 cylinders,gas,93244,automatic,mid-size,sedan
10991,2009,excellent,6 cylinders,gas,49000,manual,full-size,sedan
9400,2013,good,4 cylinders,gas,89200,automatic,full-size,sedan
16100,2020,excellent,4 cylinders,gas,43386,automatic,compact,sedan
11000,2013,excellent,4 cylinders,gas,91000,manual,compact,hatchback
12500,2017,good,4 cylinders,gas,33591,automatic,compact,sedan
8995,2012,like new,4 cylinders,gas,72778,automatic,full-size,sedan
11999,2011,good,6 cylinders,gas,94000,automatic,full-size,sedan
13900,2018,excellent,4 cylinders,gas,24987,automatic,mid-size,sedan
7490,2016,excellent,4 cylinders,gas,70000,automatic,compact,sedan
15695,2015,excellent,6 cylinders,gas,95136,automatic,full-size,sedan
14999,2012,like new,6 cylinders,gas,99500,manual,mid-size,coupe
11800,2015,good,4 cylinders,gas,63777,automatic,full-size,sedan
8900,2013,like new,4 cylinders,gas,85667,automatic,full-size,hatchback
17999,2018,excellent,4 cylinders,gas,36107,automatic,mid-size,sedan
17998,2013,excellent,6 cylinders,gas,97420,automatic,mid-size,sedan
12500,2015,excellent,4 cylinders,gas,73000,manual,mid-size,sedan
8995,2016,good,4 cylinders,gas,85331,automatic,mid-size,sedan
6799,2013,excellent,4 cylinders,gas,70000,automatic,compact,hatchback
14995,2017,like new,4 cylinders,gas,60721,automatic,full-size,sedan
1,2018,excellent,6 cylinders,gas,16845,automatic,compact,wagon
6500,2012,good,4 cylinders,diesel,73000,automatic,full-size,wagon
13900,2020,like new,4 cylinders,gas,14000,automatic,compact,sedan
10995,2016,good,4 cylinders,gas,90460,automatic,compact,wagon
500,2017,like new,4 cylinders,gas,60000,automatic,compact,sedan
5900,2011,excellent,4 cylinders,gas,73000,automatic,full-size,wagon
9750,2012,excellent,4 cylinders,diesel,83000,automatic,compact,wagon
30633,2018,excellent,6 cylinders,gas,23985,automatic,full-size,sedan
12999,2009,like new,6 cylinders,gas,72000,automatic,mid-size,sedan
34500,2020,like new,6 cylinders,gas,3528,automatic,full-size,wagon
6750,2014,like new,4 cylinders,gas,90130,automatic,compact,hatchback
6000,2003,good,4 cylinders,gas,73100,automatic,mid-size,coupe
25995,2018,excellent,4 cylinders,gas,29000,automatic,mid-size,sedan
8945,2008,excellent,4 cylinders,gas,68781,automatic,compact,sedan
9995,2015,like new,6 cylinders,gas,91039,automatic,mid-size,sedan
15995,2014,excellent,4 cylinders,gas,48422,automatic,full-size,sedan
10499,2011,excellent,6 cylinders,gas,92878,automatic,mid-size,sedan
17995,2020,excellent,4 cylinders,gas,12980,automatic,mid-size,sedan
17999,2015,excellent,4 cylinders,gas,52447,automatic,mid-size,sedan
9000,2003,excellent,6 cylinders,gas,96000,manual,compact,coupe
7500,2009,excellent,4 cylinders,gas,79080,automatic,full-size,sedan
7499,2011,excellent,4 cylinders,gas,80202,automatic,compact,sedan
2500,2004,good,6 cylinders,gas,65000,automatic,mid-size,coupe
7950,2015,good,4 cylinders,gas,89000,automatic,mid-size,sedan
21900,2017,excellent,4 cylinders,gas,46115,automatic,mid-size,hatchback
6995,2006,fair,4 cylinders,gas,94548,automatic,mid-size,sedan
15000,2014,like new,4 cylinders,gas,42660,automatic,mid-size,sedan
7900,2013,good,4 cylinders,gas,41721,automatic,compact,sedan
10999,2014,excellent,4 cylinders,gas,82739,automatic,mid-size,sedan
7999,2015,excellent,4 cylinders,gas,86000,automatic,mid-size,sedan
14995,2017,excellent,4 cylinders,gas,30000,automatic,full-size,sedan
15495,2014,like new,6 cylinders,gas,72625,automatic,compact,sedan
19300,2017,like new,4 cylinders,gas,29019,automatic,full-size,sedan
4595,2006,good,6 cylinders,gas,93000,automatic,mid-size,sedan
9500,2013,excellent,4 cylinders,gas,95921,automatic,compact,sedan
6995,2012,excellent,4 cylinders,gas,75730,manual,compact,sedan
8990,2005,excellent,6 cylinders,gas,97267,automatic,full-size,coupe
11900,2011,good,6 cylinders,gas,91679,automatic,mid-size,sedan
6999,2014,good,4 cylinders,gas,75000,automatic,mid-size,hatchback
17992,2019,excellent,4 cylinders,gas,12346,automatic,full-size,sedan
7850,2013,excellent,4 cylinders,gas,40000,automatic,full-size,sedan
5900,2012,like new,4 cylinders,gas,90000,automatic,mid-size,sedan
17690,2017,like new,4 cylinders,gas,15101,automatic,mid-size,sedan
25500,2017,excellent,6 cylinders,gas,31000,automatic,full-size,sedan
9900,2012,like new,6 cylinders,gas,57000,automatic,compact,coupe
15800,2016,excellent,4 cylinders,gas,70677,automatic,mid-size,sedan
5995,2002,like new,4 cylinders,gas,95798,automatic,compact,hatchback
15250,2020,excellent,4 cylinders,gas,6246,automatic,mid-size,sedan
36995,2017,excellent,6 cylinders,gas,19283,automatic,mid-size,sedan
8200,2009,excellent,4 cylinders,gas,91298,automatic,full-size,sedan
4800,2005,like new,6 cylinders,gas,50000,manual,mid-size,coupe
4450,2012,excellent,4 cylinders,gas,83000,automatic,compact,hatchback
26888,2018,excellent,4 cylinders,gas,8500,automatic,mid-size,sedan
9900,2013,good,4 cylinders,gas,95800,automatic,compact,sedan
10990,2014,like new,4 cylinders,gas,61000,automatic,full-size,coupe
12750,2015,good,4 cylinders,gas,79150,automatic,compact,sedan
13995,2015,excellent,4 cylinders,gas,51550,automatic,compact,hatchback
7500,2008,excellent,6 cylinders,gas,57504,automatic,mid-size,sedan
7950,2009,excellent,4 cylinders,gas,81000,automatic,mid-size,wagon
16500,2016,excellent,4 cylinders,gas,82500,automatic,mid-size,wagon
8995,2010,excellent,4 cylinders,gas,94287,automatic,full-size,sedan
6388,2012,excellent,4 cylinders,gas,51645,automatic,compact,coupe
26423,2016,excellent,6 cylinders,gas,75386,automatic,compact,sedan
14588,2015,good,4 cylinders,gas,65444,automatic,compact,sedan
12695,2018,excellent,4 cylinders,gas,56300,automatic,sub-compact,sedan
8195,2007,excellent,6 cylinders,gas,74881,automatic,full-size,sedan
8500,2009,good,4 cylinders,gas,37407,automatic,full-size,sedan
13300,2015,excellent,4 cylinders,gas,74000,automatic,mid-size,sedan
20999,2016,excellent,4 cylinders,gas,55769,automatic,mid-size,sedan
1,2018,excellent,6 cylinders,gas,62531,automatic,compact,wagon
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
7500,2018,excellent,4 cylinders,gas,50000,automatic,full-size,hatchback
5500,2009,excellent,4 cylinders,gas,93500,manual,compact,hatchback
19200,2015,excellent,6 cylinders,gas,72050,automatic,full-size,sedan
19499,2017,excellent,4 cylinders,gas,46686,automatic,full-size,sedan
3600,2011,fair,4 cylinders,gas,65000,automatic,sub-compact,wagon
9100,2014,good,4 cylinders,gas,71617,automatic,compact,sedan
16500,2017,like new,4 cylinders,gas,43000,automatic,compact,sedan
12495,2019,excellent,4 cylinders,gas,14096,automatic,compact,sedan
4900,2008,excellent,6 cylinders,gas,82000,automatic,full-size,sedan
18999,2015,excellent,4 cylinders,gas,19431,automatic,mid-size,hatchback
10990,2017,excellent,4 cylinders,gas,71000,automatic,mid-size,sedan
19900,2014,excellent,4 cylinders,gas,66260,manual,sub-compact,coupe
16500,2015,excellent,4 cylinders,gas,11576,automatic,compact,sedan
11995,2015,excellent,4 cylinders,gas,94021,automatic,compact,sedan
9995,2011,excellent,4 cylinders,gas,87765,automatic,full-size,sedan
23000,2018,excellent,6 cylinders,gas,42000,automatic,compact,coupe
13000,2016,like new,4 cylinders,gas,48000,automatic,sub-compact,sedan
7900,2011,excellent,4 cylinders,gas,72000,automatic,mid-size,sedan
32995,2017,like new,4 cylinders,gas,89011,manual,mid-size,sedan
1500,2016,like new,4 cylinders,gas,80286,automatic,full-size,sedan
6500,2005,excellent,6 cylinders,gas,70000,automatic,compact,sedan
2900,2013,good,6 cylinders,gas,97000,automatic,full-size,sedan
19900,2015,excellent,4 cylinders,gas,63568,automatic,mid-size,sedan
10499,2012,excellent,6 cylinders,gas,87500,automatic,mid-size,sedan
10250,2017,excellent,4 cylinders,gas,80500,automatic,compact,hatchback
11495,2016,excellent,6 cylinders,gas,87473,automatic,full-size,sedan
8900,2012,excellent,4 cylinders,gas,63832,automatic,full-size,sedan
7299,2005,excellent,6 cylinders,gas,99696,automatic,full-size,sedan
16995,2017,excellent,4 cylinders,gas,50391,automatic,mid-size,sedan
6600,2008,excellent,4 cylinders,gas,94750,automatic,compact,sedan
6700,2013,excellent,4 cylinders,gas,84690,manual,full-size,hatchback
6250,2006,excellent,4 cylinders,gas,53305,automatic,compact,sedan
5000,2013,good,4 cylinders,gas,60000,automatic,compact,hatchback
11495,2014,excellent,4 cylinders,gas,68362,automatic,mid-size,sedan
9000,2012,excellent,4 cylinders,gas,92000,automatic,full-size,sedan
10995,2015,excellent,4 cylinders,gas,72871,automatic,mid-size,wagon
13999,2013,excellent,4 cylinders,gas,88460,automatic,mid-size,sedan
7498,2016,good,4 cylinders,gas,82260,manual,compact,hatchback
4500,2009,excellent,4 cylinders,gas,89000,automatic,full-size,sedan
11990,2017,excellent,4 cylinders,gas,94942,automatic,mid-size,sedan
7900,2007,excellent,6 cylinders,gas,89000,automatic,mid-size,sedan
13700,2019,excellent,4 cylinders,gas,38000,automatic,mid-size,sedan
35995,2018,excellent,6 cylinders,gas,22026,automatic,full-size,sedan
27999,2019,excellent,6 cylinders,gas,38008,automatic,full-size,sedan
4250,2009,excellent,4 cylinders,gas,94,automatic,full-size,hatchback
30995,2021,like new,4 cylinders,gas,4523,automatic,mid-size,wagon
11995,2015,excellent,4 cylinders,gas,92182,automatic,mid-size,sedan
16995,2016,good,6 cylinders,gas,83936,automatic,compact,sedan
6000,2012,excellent,4 cylinders,gas,79232,automatic,compact,sedan
19500,2018,like new,4 cylinders,gas,36000,automatic,full-size,sedan
27999,2019,excellent,6 cylinders,gas,38008,automatic,full-size,sedan
17000,2018,excellent,4 cylinders,gas,43655,automatic,mid-size,hatchback
18900,2017,excellent,6 cylinders,gas,25000,automatic,mid-size,sedan
8495,2012,excellent,4 cylinders,gas,98400,automatic,mid-size,sedan
10991,2009,excellent,6 cylinders,gas,49000,manual,full-size,sedan
7500,2010,like new,4 cylinders,gas,52985,manual,mid-size,hatchback
599,2016,excellent,4 cylinders,gas,71000,automatic,full-size,sedan
6000,2007,good,4 cylinders,gas,73500,automatic,mid-size,sedan
8990,2013,excellent,4 cylinders,gas,82836,automatic,compact,hatchback
22995,2018,like new,4 cylinders,gas,30012,automatic,mid-size,sedan
6500,2007,good,6 cylinders,gas,49100,automatic,mid-size,coupe
5995,2015,excellent,4 cylinders,gas,87431,automatic,sub-compact,sedan
9400,2013,good,4 cylinders,gas,78980,automatic,full-size,coupe
6500,2012,good,4 cylinders,gas,66461,automatic,compact,sedan
22750,2016,excellent,6 cylinders,gas,39980,automatic,full-size,sedan
6000,2005,good,4 cylinders,gas,92600,automatic,mid-size,sedan
3900,2015,good,4 cylinders,gas,74000,automatic,mid-size,sedan
19450,2018,excellent,4 cylinders,gas,81937,automatic,mid-size,wagon
8750,2010,good,6 cylinders,gas,74000,automatic,full-size,sedan
8500,2014,excellent,4 cylinders,gas,51842,automatic,sub-compact,sedan
6995,2014,excellent,4 cylinders,gas,79255,automatic,mid-size,sedan
9850,2014,excellent,4 cylinders,gas,64780,automatic,compact,sedan
6300,2005,like new,6 cylinders,gas,97817,automatic,full-size,sedan
10900,2017,good,4 cylinders,gas,82024,automatic,mid-size,sedan
10,2014,excellent,4 cylinders,gas,81000,automatic,compact,hatchback
17995,2018,excellent,4 cylinders,gas,22292,automatic,mid-size,sedan
10000,2016,like new,4 cylinders,gas,73279,automatic,mid-size,sedan
13975,2016,excellent,4 cylinders,gas,48098,automatic,mid-size,hatchback
7500,2013,excellent,4 cylinders,gas,88372,automatic,compact,wagon
6995,2012,good,4 cylinders,gas,77980,automatic,compact,sedan
6995,2008,like new,6 cylinders,gas,77000,automatic,mid-size,sedan
18995,2017,excellent,4 cylinders,gas,43406,automatic,compact,sedan
13999,2009,like new,6 cylinders,gas,55278,automatic,full-size,sedan
3000,2006,excellent,4 cylinders,gas,217,automatic,full-size,sedan
2750,2014,like new,4 cylinders,gas,96203,automatic,mid-size,sedan
9000,2012,excellent,4 cylinders,gas,92000,automatic,full-size,sedan
15800,2019,excellent,4 cylinders,gas,8047,automatic,mid-size,sedan
17500,2014,like new,6 cylinders,gas,34650,manual,full-size,coupe
10999,2010,excellent,6 cylinders,gas,81728,automatic,full-size,sedan
16600,2016,excellent,4 cylinders,gas,40561,automatic,mid-size,sedan
28997,2017,excellent,4 cylinders,gas,57398,automatic,sub-compact,coupe
8999,2002,excellent,4 cylinders,gas,54687,automatic,compact,coupe
